chrom,start,end,name,score,strand
chr10,82081352,82083453,BC024063,.,+
chr10,82126012,82128113,AU041133,.,+
chr10,82155100,82157201,Gm47572,.,+
chr10,82162246,82164347,Gm47573,.,+
chr10,82176234,82178335,Gm15608,.,+
chr10,82239279,82241380,Zfp938,.,-
chr10,82264873,82266974,Gm47382,.,-
chr10,82314581,82316682,4932415D10Rik,.,-
chr10,82352254,82354355,Gm4924,.,+
chr10,82428703,82430804,Gm8188,.,+
chr10,82440616,82442717,Gm47809,.,+
chr10,82490617,82492718,Gm1553,.,-
chr10,82564771,82566872,Gm19186,.,+
chr10,82583425,82585526,Ap3m1-ps,.,+
chr10,82621227,82623328,1190007I07Rik,.,-
chr10,82627827,82629928,Tdg,.,+
chr10,82688649,82690750,Glt8d2,.,-
chr10,82694159,82696260,Hcfc2,.,+
chr10,82762143,82764244,Nfyb,.,-
chr10,82767904,82770005,Gm47560,.,-
chr10,82769320,82771421,Gm47561,.,+
chr10,82810122,82812223,1700028I16Rik,.,+
chr10,82831950,82834051,Txnrd1,.,+
chr10,82850646,82852747,Gm47073,.,-
chr10,82857007,82859108,Gm38560,.,-
chr10,82864625,82866726,Eid3,.,+
chr10,82952343,82954444,Gm4799,.,+
chr10,82983497,82985598,Chst11,.,+
chr10,83029694,83031795,Gm10773,.,-
chr10,83140037,83142138,1700025N21Rik,.,-
chr10,83156126,83158227,Gm23122,.,-
chr10,83330723,83332824,Gm47170,.,+
chr10,83335881,83337982,Slc41a2,.,-
chr10,83342512,83344613,Gm40723,.,+
chr10,83358220,83360321,D10Wsu102e,.,+
chr10,83532139,83534240,Aldh1l2,.,-
chr10,83541751,83543852,Washc4,.,+
chr10,83646737,83648838,Appl2,.,-
chr10,83657270,83659371,Gm47244,.,+
chr10,83720864,83722965,1500009L16Rik,.,+
chr10,83809564,83811665,Gm47245,.,-
chr10,83899851,83901952,Gm47247,.,+
chr10,84002859,84004960,C230099D08Rik,.,-
chr10,84059757,84061858,Gm37908,.,+
chr10,84090265,84092366,Gm34113,.,+
chr10,84098696,84100797,Gm34184,.,-
chr10,84220056,84222157,Gm47253,.,-
chr10,84306885,84308986,Gm5425,.,+
chr10,84438596,84440697,Nuak1,.,-
chr10,84438825,84440926,Gm47962,.,+
chr10,84486292,84488393,4930463O16Rik,.,+
chr10,84496873,84498974,1700092E16Rik,.,+
chr10,84500268,84502369,Gm18251,.,-
chr10,84516044,84518145,E230014E18Rik,.,+
chr10,84532061,84534162,Ckap4,.,-
chr10,84551337,84553438,Platr7,.,-
chr10,84574625,84576726,Tcp11l2,.,+
chr10,84612718,84614819,Gm25657,.,+
chr10,84620291,84622392,Polr3b,.,+
chr10,84620577,84622678,Gm17249,.,-
chr10,84754061,84756162,Rfx4,.,+
chr10,84809182,84811283,Gm24226,.,-
chr10,84915615,84917716,Ric8b,.,+
chr10,85100494,85102595,Fhl4,.,-
chr10,85100626,85102727,Tmem263,.,+
chr10,85126026,85128127,Mterf2,.,-
chr10,85183063,85185164,Cry1,.,-
chr10,85264391,85266492,Gm38575,.,-
chr10,85282332,85284433,Gm27392,.,-
chr10,85311487,85313588,Psma5-ps,.,+
chr10,85331900,85334001,Gm25281,.,+
chr10,85384813,85386914,Btbd11,.,+
chr10,85705679,85707780,Gm47358,.,+
chr10,85708771,85710872,Gm6713,.,-
chr10,85730098,85732199,Gm21026,.,-
chr10,85731067,85733168,Gm6714,.,-
chr10,85743067,85745168,Gm47362,.,-
chr10,85743950,85746051,Gm47363,.,-
chr10,85763761,85765862,Gm47366,.,-
chr10,85763761,85765862,Gm47365,.,-
chr10,85765576,85767677,Gm47367,.,-
chr10,85783297,85785398,Gm9466,.,+
chr10,85784455,85786556,Gm19612,.,+
chr10,85805808,85807909,Gm6721,.,+
chr10,85808886,85810987,Gm1559,.,-
chr10,85827493,85829594,Pwp1,.,+
chr10,85827741,85829842,Gm19624,.,+
chr10,85847140,85849241,Gm47006,.,+
chr10,85915141,85917242,Prdm4,.,-
chr10,85925680,85927781,Ascl4,.,+
chr10,85952959,85955060,Gm48175,.,+
chr10,85955822,85957923,Rtcb,.,-
chr10,86009894,86011995,Bpifc,.,-
chr10,86019971,86022072,Fbxo7,.,+
chr10,86020328,86022429,A230060F14Rik,.,-
chr10,86036787,86038888,Gm24430,.,-
chr10,86093858,86095959,4930486F22Rik,.,+
chr10,86123826,86125927,Gm15990,.,+
chr10,86298371,86300472,Timp3,.,+
chr10,86496895,86498996,Syn3,.,-
chr10,86534336,86536437,Gm6729,.,-
chr10,86539333,86541434,Gm6729,.,-
chr10,86550649,86552750,Gm9583,.,-
chr10,86554181,86556282,Gm21027,.,-
chr10,86567932,86570033,Gm48448,.,+
chr10,86569762,86571863,Gm48450,.,+
chr10,86571043,86573144,Gm48451,.,+
chr10,86572322,86574423,Gm48454,.,+
chr10,86573623,86575724,Gm48460,.,+
chr10,86591155,86593256,Gm46191,.,+
chr10,86598916,86601017,Gm48461,.,+
chr10,86599567,86601668,Gm48463,.,+
chr10,86599780,86601881,Gm48464,.,+
chr10,86601007,86603108,Gm48465,.,+
chr10,86602291,86604392,Gm48466,.,+
chr10,86618926,86621027,Gm48473,.,-
chr10,86620132,86622233,Gm48474,.,-
chr10,86621998,86624099,Gm48475,.,-
chr10,86635138,86637239,Gm19989,.,+
chr10,86638682,86640783,Gm18876,.,+
chr10,86653957,86656058,Gm5174,.,+
chr10,86655404,86657505,Gm48485,.,+
chr10,86683524,86685625,1810014B01Rik,.,+
chr10,86691094,86693195,Gm15344,.,-
chr10,86703447,86705548,Gm25745,.,-
chr10,86703508,86705609,Hsp90b1,.,-
chr10,86703810,86705911,Ttc41,.,+
chr10,86730387,86732488,Fabp3-ps1,.,-
chr10,86761971,86764072,Gm49358,.,+
chr10,86777004,86779105,Nt5dc3,.,+
chr10,86837093,86839194,Gm16268,.,+
chr10,86906760,86908861,Gm16280,.,+
chr10,86907478,86909579,Gm16270,.,+
chr10,86970215,86972316,Gm16271,.,+
chr10,86998296,87000397,Gm16269,.,+
chr10,87006024,87008125,Stab2,.,-
chr10,87056044,87058145,1700113H08Rik,.,+
chr10,87228759,87230860,4930555G07Rik,.,+
chr10,87287492,87289593,Gm10764,.,+
chr10,87362145,87364246,Gm23191,.,-
chr10,87491659,87493760,Ascl1,.,-
chr10,87505861,87507962,Gm48120,.,+
chr10,87519794,87521895,Pah,.,+
chr10,87686577,87688678,Gm48195,.,+
chr10,87856264,87858365,Igf1,.,+
chr10,87861380,87863481,Igf1os,.,-
chr10,87964846,87966947,Tyms-ps,.,+
chr10,87978461,87980562,Gm48306,.,+
chr10,88036224,88038325,Gm48307,.,+
chr10,88086197,88088298,Gm48308,.,+
chr10,88089071,88091172,Pmch,.,+
chr10,88133852,88135953,Gm6653,.,-
chr10,88133918,88136019,4921515L22Rik,.,+
chr10,88144940,88147041,Parpbp,.,-
chr10,88144991,88147092,Nup37,.,+
chr10,88163072,88165173,Gm26357,.,-
chr10,88199092,88201193,Washc3,.,+
chr10,88271230,88273331,Gm17980,.,-
chr10,88308131,88310232,Gm48476,.,-
chr10,88377079,88379180,Dram1,.,-
chr10,88377131,88379232,Gnptab,.,+
chr10,88447886,88449987,Gm16235,.,-
chr10,88457568,88459669,Sycp3,.,+
chr10,88502072,88504173,Chpt1,.,-
chr10,88600471,88602572,Gm48752,.,+
chr10,88603151,88605252,Mybpc1,.,-
chr10,88639378,88641479,Gm8435,.,+
chr10,88656229,88658330,Gm48106,.,-
chr10,88669268,88671369,Gm48108,.,-
chr10,88671018,88673119,Gm29807,.,+
chr10,88683014,88685115,Spic,.,-
chr10,88702594,88704695,Gm46192,.,+
chr10,88708126,88710227,n-R5s79,.,-
chr10,88714093,88716194,Gm48144,.,-
chr10,88728857,88730958,Arl1,.,+
chr10,88729100,88731201,Gm4925,.,-
chr10,88824803,88826904,Utp20,.,-
chr10,88883991,88886092,Slc5a8,.,+
chr10,89342761,89344862,Ano4,.,-
chr10,89441966,89444067,Gas2l3,.,-
chr10,89531584,89533685,Nr1h4,.,-
chr10,89553718,89555819,Gm48087,.,-
chr10,89619252,89621353,Slc17a8,.,-
chr10,89684284,89686385,Scyl2,.,-
chr10,89684370,89686471,1500026H17Rik,.,+
chr10,89730294,89732395,Actr6,.,-
chr10,89742990,89745091,Uhrf1bp1l,.,+
chr10,89819445,89821546,Gm26180,.,-
chr10,89871508,89873609,Anks1b,.,+
chr10,90132816,90134917,Gm5780,.,-
chr10,90448909,90451010,Gm22602,.,+
chr10,90726959,90729060,Gm47591,.,+
chr10,90748686,90750787,Gm18670,.,-
chr10,90749065,90751166,Gm47589,.,-
chr10,90811082,90813183,Gm47592,.,+
chr10,90849098,90851199,Gm47590,.,+
chr10,91003740,91005841,Gm25390,.,+
chr10,91080769,91082870,Apaf1,.,-
chr10,91080939,91083040,Ikbip,.,+
chr10,91116535,91118636,Gm24119,.,-
chr10,91122058,91124159,Slc25a3,.,-
chr10,91179314,91181415,Tmpo,.,-
chr10,91218641,91220742,4930534H03Rik,.,-
chr10,91226185,91228286,Gm47081,.,+
chr10,91257343,91259444,Gm18705,.,-
chr10,91308344,91310445,Gm47082,.,+
chr10,91421353,91423454,Gm47083,.,+
chr10,91446379,91448480,Gm47084,.,-
chr10,91638889,91640990,Gm47091,.,-
chr10,91886828,91888929,Gm31592,.,+
chr10,92069814,92071915,Gm27544,.,-
chr10,92070184,92072285,Mir135a-2,.,-
chr10,92073360,92075461,Gm27999,.,-
chr10,92073651,92075752,Gm27608,.,-
chr10,92099926,92102027,Gm27588,.,-
chr10,92101908,92104009,Gm27753,.,-
chr10,92131346,92133447,Gm27582,.,-
chr10,92133069,92135170,Gm27366,.,-
chr10,92133807,92135908,Gm27419,.,-
chr10,92135222,92137323,Mir1251,.,-
chr10,92163169,92165270,Rmst,.,-
chr10,92221473,92223574,Gm8512,.,-
chr10,92256589,92258690,Gm47124,.,+
chr10,92373372,92375473,Gm20757,.,-
chr10,92399013,92401114,4930401A07Rik,.,+
chr10,92482219,92484320,Gm18043,.,+
chr10,92484817,92486918,Gm25884,.,+
chr10,92541669,92543770,Gm4800,.,-
chr10,92585060,92587161,Gm3523,.,+
chr10,92585213,92587314,Gm22582,.,+
chr10,92642090,92644191,Gm31822,.,+
chr10,92687007,92689108,Gm24241,.,-
chr10,92704256,92706357,Gm47993,.,-
chr10,92720419,92722520,Nedd1,.,-
chr10,92721687,92723788,Gm49783,.,-
chr10,93079617,93081718,Cfap54,.,-
chr10,93082205,93084306,Gm32468,.,+
chr10,93158874,93160975,Cdk17,.,+
chr10,93160784,93162885,Mir1931,.,+
chr10,93309134,93311235,Elk3,.,-
chr10,93315402,93317503,Gm32688,.,+
chr10,93333392,93335493,Gm17745,.,+
chr10,93395272,93397373,Gm47344,.,-
chr10,93431106,93433207,Mir7688,.,+
chr10,93451410,93453511,Lta4h,.,+
chr10,93486767,93488868,Hal,.,+
chr10,93538032,93540133,Amdhd1,.,-
chr10,93538631,93540732,Ccdc38,.,+
chr10,93587412,93589513,4933408J17Rik,.,+
chr10,93587705,93589806,Snrpf,.,-
chr10,93616861,93618962,Gm47156,.,+
chr10,93638680,93640781,Ntn4,.,+
chr10,93663845,93665946,Gm8580,.,-
chr10,93681321,93683422,Gm15915,.,-
chr10,93726206,93728307,Gm15963,.,-
chr10,93776659,93778760,Gm3571,.,+
chr10,93805297,93807398,Gm26239,.,+
chr10,93829554,93831655,Usp44,.,+
chr10,93895092,93897193,Metap2,.,-
chr10,93895157,93897258,4930471D02Rik,.,+
chr10,93914335,93916436,Gm25962,.,-
chr10,93917089,93919190,Gm48126,.,+
chr10,93961862,93963963,Mir331,.,-
chr10,94026080,94028181,Gm48191,.,+
chr10,94033800,94035901,Gm49628,.,-
chr10,94033816,94035917,Vezt,.,-
chr10,94034000,94036101,Fgd6,.,+
chr10,94096139,94098240,Gm18391,.,-
chr10,94106738,94108839,Gm48372,.,+
chr10,94146022,94148123,Nr2c1,.,+
chr10,94182572,94184673,Gm26122,.,-
chr10,94196719,94198820,Ndufa12,.,+
chr10,94296702,94298803,Gm4792,.,-
chr10,94309948,94312049,Tmcc3,.,+
chr10,94406890,94408991,Gm16155,.,+
chr10,94584198,94586299,Mir7211,.,-
chr10,94610083,94612184,Tmcc3os,.,-
chr10,94618539,94620640,Gm48657,.,+
chr10,94651051,94653152,Gm48658,.,-
chr10,94683704,94685805,Gm49167,.,+
chr10,94686575,94688676,Cep83os,.,-
chr10,94686653,94688754,Cep83,.,+
chr10,94785160,94787261,Gm48689,.,-
chr10,94819654,94821755,Gm24186,.,-
chr10,94881791,94883892,Gm48718,.,-
chr10,94942834,94944935,Plxnc1,.,-
chr10,94946589,94948690,Gm25266,.,+
chr10,94997441,94999542,Gm48867,.,-
chr10,95114378,95116479,Gm48868,.,+
chr10,95134873,95136974,Gm33091,.,-
chr10,95143824,95145925,Gm29684,.,-
chr10,95158360,95160461,Gm48874,.,+
chr10,95312852,95314953,Gm48880,.,-
chr10,95316246,95318347,Gm48882,.,+
chr10,95322132,95324233,Cradd,.,-
chr10,95334275,95336376,2310039L15Rik,.,+
chr10,95415179,95417280,Socs2,.,-
chr10,95415374,95417475,5730420D15Rik,.,+
chr10,95452965,95455066,Gm47600,.,-
chr10,95459223,95461324,Gm47599,.,-
chr10,95476116,95478217,Gm3619,.,-
chr10,95499939,95502040,Mrpl42,.,-
chr10,95513144,95515245,Ube2n,.,+
chr10,95557320,95559421,Mir3058,.,-
chr10,95562145,95564246,Nudt4,.,-
chr10,95601791,95603892,Gm23776,.,+
chr10,95630238,95632339,Gm33336,.,-
chr10,95632482,95634583,Gm47667,.,+
chr10,95671450,95673551,Anapc15-ps,.,-
chr10,95701461,95703562,Gm47669,.,-
chr10,95715506,95717607,Gm47671,.,-
chr10,95720499,95722600,1110019B22Rik,.,-
chr10,95728182,95730283,Gm47708,.,+
chr10,95744076,95746177,4732465J04Rik,.,+
chr10,95815569,95817670,Gm47719,.,+
chr10,95815894,95817995,Gm47718,.,-
chr10,95840929,95843030,Gm33543,.,-
chr10,95868798,95870899,Gm47724,.,-
chr10,95891442,95893543,Gm47725,.,+
chr10,95896602,95898703,Gm24433,.,+
chr10,95938649,95940750,Eea1,.,+
chr10,96094004,96096105,Gm49817,.,-
chr10,96127741,96129842,Gm48425,.,-
chr10,96134602,96136703,Gm5426,.,+
chr10,96162330,96164431,Gm22913,.,+
chr10,96224019,96226120,4930459C07Rik,.,+
chr10,96307344,96309445,Gm48427,.,+
chr10,96308130,96310231,Gm33782,.,+
chr10,96343823,96345924,Gm48428,.,-
chr10,96407037,96409138,Gm20091,.,-
chr10,96474478,96476579,Gm8601,.,+
chr10,96521981,96524082,Gm48505,.,-
chr10,96593730,96595831,Gm33843,.,-
chr10,96615005,96617106,Btg1,.,+
chr10,96709806,96711907,Gm48507,.,+
chr10,96767827,96769928,Gm6859,.,-
chr10,96796387,96798488,Gm48509,.,+
chr10,96799038,96801139,Gm48521,.,+
chr10,96853669,96855770,Gm24587,.,-
chr10,96956870,96958971,Gm33981,.,-
chr10,97033767,97035868,4930556N09Rik,.,+
chr10,97104583,97106684,Gm48555,.,-
chr10,97198369,97200470,Gm8613,.,-
chr10,97239911,97242012,Gm18515,.,+
chr10,97421477,97423578,Mir3966,.,+
chr10,97477608,97479709,Dcn,.,+
chr10,97563127,97565228,Lum,.,+
chr10,97594930,97597031,4930473O22Rik,.,-
chr10,97604878,97606979,Kera,.,+
chr10,97642067,97644168,Epyc,.,+
chr10,97691058,97693159,Ccer1,.,+
chr10,97712771,97714872,4930525C09Rik,.,+
chr10,97724754,97726855,C030005K15Rik,.,-
chr10,97742883,97744984,Gm25658,.,-
chr10,97965089,97967190,Gm10754,.,-
chr10,98299018,98301119,Gm48687,.,+
chr10,98349873,98351974,Gm8633,.,-
chr10,98484872,98486973,Gm37631,.,-
chr10,98535477,98537578,Gm34297,.,+
chr10,98697709,98699810,Gm5427,.,-
chr10,98912405,98914506,Atp2b1,.,+
chr10,99037471,99039572,Gm48761,.,+
chr10,99105035,99107136,Poc1b,.,+
chr10,99106079,99108180,Gm48768,.,-
chr10,99106158,99108259,Galnt4,.,+
chr10,99124324,99126425,Phxr2,.,-
chr10,99182609,99184710,Gm16239,.,-
chr10,99226905,99229006,Gm34574,.,-
chr10,99231116,99233217,Gm34777,.,+
chr10,99235615,99237716,Gm48884,.,-
chr10,99261230,99263331,Dusp6,.,+
chr10,99265895,99267996,Gm48089,.,+
chr10,99268445,99270546,Gm34921,.,-
chr10,99296887,99298988,B530045E10Rik,.,+
chr10,99442043,99444144,Gad1-ps,.,+
chr10,99457688,99459789,Gm34983,.,+
chr10,99458229,99460330,Gm35035,.,-
chr10,99536068,99538169,Gm48085,.,-
chr10,99607170,99609271,Gm20110,.,+
chr10,99639919,99642020,Gm18409,.,-
chr10,99667513,99669614,Gm35101,.,+
chr10,99717142,99719243,Gm47578,.,+
chr10,99757505,99759606,Gm35206,.,+
chr10,99757657,99759758,Csl,.,-
chr10,99864019,99866120,Gm47579,.,-
chr10,99986620,99988721,Gm17870,.,+
chr10,100013629,100015730,Kitl,.,+
chr10,100137500,100139601,Gm22918,.,+
chr10,100142125,100144226,Gm35533,.,-
chr10,100142253,100144354,Gm25287,.,+
chr10,100202341,100204442,Gm47627,.,-
chr10,100296651,100298752,Gm8689,.,-
chr10,100305192,100307293,Gm9476,.,-
chr10,100318269,100320370,Gm47632,.,-
chr10,100319101,100321202,Gm47630,.,+
chr10,100319424,100321525,Gm47628,.,-
chr10,100323456,100325557,Gm4898,.,+
chr10,100328539,100330640,Gm8701,.,+
chr10,100333675,100335776,Gm4301,.,+
chr10,100338835,100340936,Gm4302,.,+
chr10,100343971,100346072,Gm4303,.,+
chr10,100349092,100351193,Gm4305,.,+
chr10,100354234,100356335,Gm8711,.,+
chr10,100359337,100361438,Gm4307,.,+
chr10,100364498,100366599,Gm4308,.,+
chr10,100370132,100372233,Gm4310,.,-
chr10,100375278,100377379,Gm8723,.,-
chr10,100380559,100382660,Gm4312,.,-
chr10,100381830,100383931,Gm47631,.,-
chr10,100395069,100397170,Gm4781,.,-
chr10,100431568,100433669,Gm47673,.,-
chr10,100485349,100487450,Tmtc3,.,-
chr10,100485557,100487658,Cep290,.,+
chr10,100575425,100577526,Gm47956,.,+
chr10,100588422,100590523,4930430F08Rik,.,-
chr10,100588483,100590584,1700017N19Rik,.,+
chr10,100649629,100651730,Gm47325,.,+
chr10,100739634,100741735,Gm35722,.,-
chr10,101269620,101271721,Gm19233,.,+
chr10,101542176,101544277,Gm26278,.,+
chr10,101679486,101681587,Mgat4c,.,+
chr10,101728774,101730875,Gm47032,.,+
chr10,101770691,101772792,Mir3059,.,+
chr10,102317612,102319713,Gm47031,.,+
chr10,102413882,102415983,Gm47033,.,+
chr10,102430337,102432438,Gm47025,.,-
chr10,102433268,102435369,Gm47101,.,+
chr10,102458197,102460298,Gm26988,.,+
chr10,102488485,102490586,Nts,.,-
chr10,102510221,102512322,Rassf9,.,+
chr10,102681264,102683365,Gm47143,.,+
chr10,102681314,102683415,Gm47142,.,-
chr10,102817319,102819420,Gm5175,.,+
chr10,103028214,103030315,Alx1,.,-
chr10,103028343,103030444,Gm17028,.,-
chr10,103119235,103121336,Gm25376,.,+
chr10,103211436,103213537,Gm47164,.,-
chr10,103234321,103236422,Lrriq1,.,-
chr10,103365782,103367883,Slc6a15,.,+
chr10,103427909,103430010,Gm8768,.,+
chr10,103505361,103507462,Gm47223,.,+
chr10,103510927,103513028,Gm47221,.,+
chr10,103565645,103567746,Gm47220,.,+
chr10,103567400,103569501,Gm47222,.,-
chr10,103580392,103582493,Gm26923,.,-
chr10,103856331,103858432,Gm47224,.,-
chr10,103891537,103893638,Gm47225,.,+
chr10,103957542,103959643,Gm25143,.,+
chr10,103984992,103987093,Gm47226,.,+
chr10,104080224,104082325,Gm47227,.,+
chr10,104094760,104096861,Gm47228,.,-
chr10,104140986,104143087,Gm21293,.,+
chr10,104149496,104151597,Gm6763,.,+
chr10,104158005,104160106,Gm8764,.,+
chr10,104166514,104168615,Gm21304,.,+
chr10,104175023,104177124,Gm21312,.,+
chr10,104183532,104185633,Gm20765,.,+
chr10,104192041,104194142,Gm4340,.,+
chr10,104222898,104224999,Gm22339,.,-
chr10,104285268,104287369,Mir6411,.,+
chr10,104469206,104471307,Gm22945,.,-
chr10,104863307,104865408,Gm25522,.,-
chr10,104872483,104874584,Gm48184,.,-
chr10,105038272,105040373,Gm25587,.,+
chr10,105138334,105140435,Gm25422,.,-
chr10,105140941,105143042,Gm36997,.,-
chr10,105338248,105340349,Gm48206,.,+
chr10,105375475,105377576,Gm48205,.,-
chr10,105392285,105394386,Gm48203,.,-
chr10,105506598,105508699,Gm15666,.,-
chr10,105514648,105516749,Gm48204,.,-
chr10,105518459,105520560,Gm15664,.,+
chr10,105532492,105534593,Gm48207,.,-
chr10,105571952,105574053,Gm15663,.,+
chr10,105572450,105574551,Tmtc2,.,-
chr10,105802196,105804297,n-R5s80,.,-
chr10,105806866,105808967,Gm48298,.,-
chr10,105839066,105841167,Ccdc59,.,+
chr10,105839379,105841480,Mettl25,.,-
chr10,105927742,105929843,Gm24237,.,-
chr10,106054078,106056179,Gm25342,.,-
chr10,106063856,106065957,Gm8796,.,+
chr10,106072226,106074327,Gm48363,.,+
chr10,106167258,106169359,Gm48376,.,-
chr10,106181020,106183121,Gm48377,.,+
chr10,106190769,106192870,Rps15a-ps1,.,-
chr10,106356323,106358424,Gm48379,.,+
chr10,106442396,106444497,Gm48380,.,+
chr10,106468338,106470439,Ppfia2,.,+
chr10,106500736,106502837,Olfr1556-ps1,.,+
chr10,106600479,106602580,4930532I03Rik,.,-
chr10,106947296,106949397,Gm19007,.,+
chr10,107057348,107059449,Gm18040,.,-
chr10,107059982,107062083,Gm19181,.,-
chr10,107121667,107123768,Acss3,.,-
chr10,107134973,107137074,Gm24745,.,+
chr10,107203774,107205875,Gm29674,.,-
chr10,107269685,107271786,Lin7a,.,+
chr10,107435358,107437459,Gm38117,.,-
chr10,107478405,107480506,Gm44403,.,+
chr10,107484133,107486234,Myf5,.,-
chr10,107492736,107494837,Myf6,.,-
chr10,107718050,107720151,Ptprq,.,-
chr10,107910133,107912234,Otogl,.,-
chr10,107944644,107946745,Gm29685,.,+
chr10,108140431,108142532,Gm47999,.,-
chr10,108160192,108162293,Ppp1r12a,.,+
chr10,108330120,108332221,Pawr,.,+
chr10,108361664,108363765,Gm23105,.,+
chr10,108415250,108417351,Gm36283,.,+
chr10,108426066,108428167,Gm25591,.,+
chr10,108480649,108482750,Gm47466,.,+
chr10,108698159,108700260,Gm5136,.,-
chr10,108776310,108778411,Gm47472,.,+
chr10,108954487,108956588,Gm47477,.,-
chr10,109008981,109011082,Syt1,.,-
chr10,109088274,109090375,Gm22097,.,-
chr10,109324850,109326951,Gm44495,.,-
chr10,109366192,109368293,Gm23041,.,-
chr10,109384486,109386587,Gm47329,.,-
chr10,109646778,109648879,3110043J17Rik,.,+
chr10,110035778,110037879,Gm36935,.,-
chr10,110076690,110078791,Gm47337,.,+
chr10,110097818,110099919,Gm47339,.,+
chr10,110138168,110140269,Gm47340,.,-
chr10,110377507,110379608,Gm47338,.,+
chr10,110454203,110456304,Nav3,.,-
chr10,110478636,110480737,Gm47055,.,+
chr10,110594265,110596366,9230102K24Rik,.,+
chr10,110632802,110634903,Gm47058,.,-
chr10,110743438,110745539,E2f7,.,+
chr10,110794172,110796273,Gm23698,.,+
chr10,110890418,110892519,Gm22186,.,-
chr10,110894549,110896650,1700020G17Rik,.,-
chr10,110902899,110905000,Gm22236,.,-
chr10,110917788,110919889,Csrp2,.,+
chr10,111008139,111010240,Zdhhc17,.,-
chr10,111100870,111102971,Gm48851,.,-
chr10,111123850,111125951,Rpl6l,.,+
chr10,111127208,111129309,Gm22101,.,-
chr10,111154215,111156316,Gm8873,.,+
chr10,111162751,111164852,Osbpl8,.,+
chr10,111177951,111180052,Gm17849,.,+
chr10,111296678,111298779,Bbs10,.,+
chr10,111335123,111337224,Gm40761,.,+
chr10,111471222,111473323,Nap1l1,.,+
chr10,111479492,111481593,Gm25117,.,+
chr10,111498738,111500839,Gm5176,.,+
chr10,111504285,111506386,Phlda1,.,+
chr10,111505661,111507762,Gm28592,.,-
chr10,111592272,111594373,4933440J02Rik,.,-
chr10,111597176,111599277,Gm30262,.,+
chr10,111647811,111649912,Gm47864,.,-
chr10,111723183,111725284,Gm30624,.,+
chr10,111765777,111767878,Gm46193,.,+
chr10,111797852,111799953,Gm47865,.,-
chr10,111805251,111807352,Gm19005,.,-
chr10,111808779,111810880,Gm37189,.,+
chr10,111827943,111830044,Gm47866,.,-
chr10,111872375,111874476,Gm20758,.,-
chr10,111887013,111889114,Gm47880,.,+
chr10,111970663,111972764,Krr1,.,+
chr10,112000630,112002731,Glipr1,.,-
chr10,112047285,112049386,Gm7269,.,-
chr10,112058188,112060289,Glipr1l1,.,+
chr10,112081353,112083454,Glipr1l2,.,+
chr10,112088472,112090573,Gm6808,.,-
chr10,112099547,112101648,Gm15914,.,-
chr10,112130580,112132681,Gm48047,.,-
chr10,112158326,112160427,Glipr1l3,.,-
chr10,112161620,112163721,Caps2,.,+
chr10,112229140,112231241,Gm47419,.,-
chr10,112269120,112271221,Kcnc2,.,+
chr10,112689578,112691679,Gm47492,.,+
chr10,112724887,112726988,1700010J16Rik,.,+
chr10,112835751,112837852,Gm3942,.,+
chr10,112926500,112928601,Gm26596,.,+
chr10,112927000,112929101,Atxn7l3b,.,-
chr10,112929423,112931524,Gm22507,.,+
chr10,112958187,112960288,Gm47519,.,+
chr10,113023500,113025601,Gm47522,.,+
chr10,113111388,113113489,Gm47524,.,+
chr10,113422183,113424284,Gm47532,.,+
chr10,113536022,113538123,Gm47534,.,+
chr10,113560762,113562863,Gm40765,.,-
chr10,113728301,113730402,Gm40810,.,-
chr10,113729748,113731849,Gm47538,.,+
chr10,113994646,113996747,Gm38333,.,+
chr10,114093726,114095827,Gm48104,.,+
chr10,114348473,114350574,Gm38281,.,+
chr10,114755746,114757847,4930473D10Rik,.,+
chr10,114799725,114801826,Gm15723,.,+
chr10,114800306,114802407,Trhde,.,-
chr10,114873006,114875107,Gm31182,.,+
chr10,114909034,114911135,Gm25319,.,-
chr10,114945930,114948031,Gm31267,.,+
chr10,114989540,114991641,Gm22070,.,+
chr10,115183021,115185122,Tph2,.,-
chr10,115249466,115251567,Tbc1d15,.,-
chr10,115255928,115258029,Gm22794,.,-
chr10,115267977,115270078,Gm8942,.,+
chr10,115313593,115315694,Rab21,.,-
chr10,115313645,115315746,Gm10752,.,+
chr10,115360500,115362601,Tmem19,.,-
chr10,115382442,115384543,Thap2,.,-
chr10,115382958,115385059,Zfc3h1,.,+
chr10,115392749,115394850,A130012E19Rik,.,+
chr10,115567985,115570086,A930009A15Rik,.,+
chr10,115585779,115587880,Lgr5,.,-
chr10,115598327,115600428,Gm8960,.,-
chr10,115814831,115816932,Tspan8,.,+
chr10,115867521,115869622,4930422I22Rik,.,-
chr10,116016212,116018313,Ptprr,.,+
chr10,116111916,116114017,Taf7l2,.,-
chr10,116273522,116275623,Ptprb,.,+
chr10,116282548,116284649,Gm47625,.,+
chr10,116338582,116340683,Gm26495,.,+
chr10,116416051,116418152,Kcnmb4os1,.,+
chr10,116471162,116473263,Kcnmb4os2,.,+
chr10,116471877,116473978,Kcnmb4,.,-
chr10,116507051,116509152,5330438D12Rik,.,+
chr10,116529739,116531840,Gm25190,.,-
chr10,116564781,116566882,Gm49344,.,+
chr10,116579510,116581611,Cnot2,.,-
chr10,116629825,116631926,Gm46203,.,+
chr10,116637291,116639392,Gm48403,.,+
chr10,116672590,116674691,Gm26579,.,+
